"division","station_name","station_names","latitude","longitude","lines","comment"
부산,부산원동,{부산원동},35.19362117361153,129.11425370467586,{동해선},
부산,센텀시티,{센텀시티},35.168948888080884,129.1317651180283,{2호선},
부산,수로왕릉,{수로왕릉},35.2328195086945,128.872164496608,{부산김해경전철},
부산,신해운대,{신해운대},35.1817313965038,129.176849316342,{동해선},
부산,연지공원,{연지공원},35.2496404839021,128.869286266039,{부산김해경전철},
부산,오시리아,{오시리아},35.1962464517431,129.208312848657,{동해선},
부산,체육공원,{체육공원},35.2124735466918,128.969425373083,{3호선},
부산,거제해맞이,{거제해맞이},35.1812073659835,129.069006857993,{동해선},
부산,종합운동장,{종합운동장},35.1915543631385,129.06742941297,{3호선},
부산,괘법르네시떼,{괘법르네시떼},35.1632721941138,128.977658179095,{부산김해경전철},
부산,국제금융센터·부산은행,"{국제금융센터·부산은행,문전}",35.1459205441501,129.066743786541,{2호선},
부산,다대포해수욕장,{다대포해수욕장},35.0481605146045,128.965782934439,{1호선},
부산,반여농산물시장,{반여농산물시장},35.2177499579063,129.123995882239,{4호선},
부산,서부산유통지구,"{서부산유통지구,금호마을}",35.1663703106116,128.954910864535,{부산김해경전철},
부산,부산대양산캠퍼스,{부산대양산캠퍼스},35.3168258388166,129.013992153753,{2호선},
수도권,가능,"{가능,을지대병원}",37.748577,127.044213,{1호선},
수도권,가양,"{가양,부민병원}",37.561391,126.854456,{9호선},
수도권,가정,"{가정,루원시티}",37.524649,126.675539,{인천 2호선},
수도권,가좌,{가좌},37.568491,126.915487,"{경의중앙선,경의중앙선-경의1선}",
수도권,가평,{가평},37.814536,127.510739,{경춘선},
수도권,간석,{간석},37.464737,126.694181,{1호선},
수도권,갈매,{갈매},37.634118,127.114757,{경춘선},
수도권,갈산,{갈산},37.517268,126.721514,{인천 1호선},
수도권,강남,{강남},37.497175,127.027926,"{2호선,신분당선}",
수도권,강동,"{강동,강동성심병원}",37.535804,127.132481,"{5호선,5호선-마천지선}",
수도권,강매,{강매},37.612314,126.843223,{경의중앙선},
수도권,강변,{강변},37.535095,127.094681,{2호선},
수도권,강일,{강일},37.55745570731871,127.17568364856686,{5호선},
수도권,강촌,{강촌},37.805723,127.634146,{경춘선},
수도권,개롱,{개롱},37.498079,127.13482,{5호선-마천지선},
수도권,개봉,{개봉},37.494594,126.85868,{1호선},
수도권,개화,{개화},37.578608,126.798153,{9호선},
수도권,거여,{거여},37.493105,127.14415,{5호선-마천지선},
수도권,검암,{검암},37.569104,126.673728,"{인천 2호선,공항철도}",
수도권,계산,"{계산,경인여대}",37.543238,126.728128,{인천 1호선},
수도권,계양,{계양},37.571462,126.735637,"{인천 1호선,공항철도}",
수도권,고덕,"{고덕,강동경희대병원}",37.555004,127.154151,{5호선},
수도권,고색,{고색},37.249620384012246,126.9804976001698,{수인분당선},
수도권,고잔,"{고잔,고대안산병원}",37.316777,126.823249,"{4호선,수인분당선}",
수도권,고진,{고진},37.24484,127.214251,{용인에버라인},
수도권,고촌,{고촌},37.60122785853614,126.77034119038213,{김포골드라인},
수도권,곡산,{곡산},37.645676,126.801762,"{경의중앙선,서해선}",
수도권,곤제,{곤제},37.750471,127.083715,{의정부경전철},
수도권,공덕,{공덕},37.544018,126.951592,"{5호선,6호선,경의중앙선,공항철도}",
수도권,공릉,"{공릉,서울과학기술대}",37.625742,127.072896,{7호선},
수도권,과천,{과천},37.433021,126.996568,{4호선},
수도권,관악,"{관악,안양예술공원}",37.419232,126.908706,{1호선},
수도권,광교,"{광교,경기대}",37.30211,127.044483,{신분당선},
수도권,광명,{광명},37.416182,126.884466,{1호선},
수도권,교대,{교대},37.493415,127.01408,"{2호선,3호선}",
수도권,구래,{구래},37.64531719429708,126.6286936975812,{김포골드라인},
수도권,구로,{구로},37.503039,126.881966,{1호선},
수도권,구룡,{구룡},37.486839,127.058856,{수인분당선},
수도권,구리,{구리},37.603392,127.143869,"{경의중앙선,8호선-별내선}",
수도권,구산,{구산},37.611377,126.91727,{6호선},
수도권,구성,{구성},37.298969,127.105664,"{수인분당선,광역급행철도A}",
수도권,구의,{구의},37.537077,127.085916,{2호선},
수도권,구일,"{구일,동양미래대학}",37.496756,126.870793,{1호선},
수도권,국수,{국수},37.516169,127.399367,{경의중앙선},
수도권,군자,"{군자,능동}",37.557121,127.079542,"{5호선,7호선}",
수도권,군포,"{군포,지샘병원}",37.35356,126.948462,{1호선},
수도권,귤현,{귤현},37.566379,126.742654,{인천 1호선},
수도권,금곡,{금곡},37.637382,127.207853,{경춘선},
수도권,금릉,{금릉},37.751322,126.765347,{경의중앙선},
수도권,금정,{금정},37.372221,126.943429,"{1호선,4호선}",
수도권,금촌,{금촌},37.766217,126.774644,{경의중앙선},
수도권,금호,{금호},37.548034,127.015872,{3호선},
수도권,기흥,"{기흥,백남준아트센터}",37.275619,127.115936,"{수인분당선,용인에버라인}",
수도권,길동,{길동},37.537801,127.140004,{5호선},
수도권,길음,{길음},37.603407,127.025053,{4호선},
수도권,남성,{남성},37.484596,126.971251,{7호선},
수도권,남영,{남영},37.541021,126.9713,{1호선},
수도권,내방,"{내방,유중아트센터}",37.487618,126.993513,{7호선},
수도권,노들,{노들},37.512887,126.953222,{9호선},
수도권,노원,{노원},37.655128,127.061368,"{4호선,7호선}",
수도권,녹번,{녹번},37.600927,126.935756,{3호선},
수도권,녹양,{녹양},37.75938,127.042292,{1호선},
수도권,녹천,{녹천},37.644799,127.051269,{1호선},
수도권,논현,{논현},37.511093,127.021415,"{7호선,신분당선}",
수도권,능곡,{능곡},37.618808,126.820783,"{경의중앙선,서해선}",
수도권,다산,{다산},37.62421431046202,127.14979533301609,{8호선-별내선},
수도권,달미,{달미},37.34881669948053,126.80936127769863,{서해선},
수도권,달월,{달월},37.379681,126.745177,{수인분당선},
수도권,당곡,{당곡},37.50602385205799,126.9227055218995,{신림선},
수도권,당산,{당산},37.53438,126.902281,"{2호선,9호선}",
수도권,당정,"{당정,한세대}",37.344285,126.948345,{1호선},
수도권,대곡,{대곡},37.631626,126.811024,"{3호선,경의중앙선,서해선,광역급행철도A}",
수도권,대림,"{대림,구로구청}",37.49297,126.895801,"{2호선,7호선}",
수도권,대방,"{대방,성애병원}",37.513342,126.926382,"{1호선,신림선}",
수도권,대청,"{대청,서울주택도시개발공사}",37.493514,127.079532,{3호선},
수도권,대치,{대치},37.494612,127.063642,{3호선},
수도권,대화,{대화},37.676087,126.747569,{3호선},
수도권,대흥,"{대흥,서강대앞}",37.547771,126.942069,{6호선},
수도권,덕계,{덕계},37.818486,127.056486,{1호선},
수도권,덕소,{덕소},37.586781,127.208832,{경의중앙선},
수도권,덕정,"{덕정,서정대}",37.843188,127.061277,{1호선},
수도권,도곡,{도곡},37.490858,127.055381,"{3호선,수인분당선}",
수도권,도농,{도농},37.608806,127.161153,{경의중앙선},
수도권,도봉,{도봉},37.679563,127.045595,{1호선},
수도권,도심,{도심},37.579622,127.222672,{경의중앙선},
수도권,도원,{도원},37.468446,126.642706,{1호선},
수도권,도화,{도화},37.46607,126.668672,{1호선},
수도권,독산,{독산},37.466613,126.889249,{1호선},
수도권,독정,"{독정,로열파크씨티}",37.585212,126.675844,{인천 2호선},
수도권,동막,"{동막,저어새생태학습관}",37.397878,126.674005,{인천 1호선},
수도권,동백,"{동백,용인세브란스병원}",37.269043,127.152716,{용인에버라인},
수도권,동수,{동수},37.485312,126.718247,{인천 1호선},
수도권,동암,{동암},37.471408,126.702896,{1호선},
수도권,동오,{동오},37.745271,127.056947,{의정부경전철},
수도권,동작,"{동작,현충원}",37.502971,126.979306,"{4호선,9호선}",
수도권,동천,{동천},37.337928,127.102976,{신분당선},
수도권,동춘,"{동춘,스퀘어원}",37.404737,126.681015,{인천 1호선},
수도권,동탄,{동탄},37.2009493086372,127.09564707275727,{광역급행철도A},
수도권,두정,{두정},36.833705,127.14896,{1호선},
수도권,둔전,{둔전},37.267051,127.21364,{용인에버라인},
수도권,등촌,"{등촌,강서대학교}",37.550632,126.865689,{9호선},
수도권,뚝섬,{뚝섬},37.547184,127.047367,{2호선},
수도권,마곡,"{마곡,홈앤쇼핑}",37.560183,126.825448,{5호선},
수도권,마두,{마두},37.652206,126.77762,{3호선},
수도권,마들,{마들},37.66494,127.057675,{7호선},
